FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores/Hygiene,Scores/Structural,Scores/ConfidenceInManagement,SchemeType,NewRatingPending,Geocode/Longitude,Geocode/Latitude,AddressLine3,AddressLine4,RatingDate/_xsi:nil
219348,05/00431/FOOD,Subway,Restaurant/Cafe/Canteen,1,109 Shirley High Street,Southampton,SO16 4EY,5,fhrs_5_en-GB,2016-06-22,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.43474300000000,50.92384600000000,,,
220415,11170/0023/0/000,Subway,Restaurant/Cafe/Canteen,1,23 London Road,Southampton,SO15 2AD,5,fhrs_5_en-GB,2016-09-21,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.40440700000000,50.91178900000000,,,
219523,06390/0067/0/000,Subway,Restaurant/Cafe/Canteen,1,6-7 East Street,Southampton,SO14 3HE,5,fhrs_5_en-GB,2016-08-30,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,5,FHRS,False,-1.40325300000000,50.90192700000000,,,
219226,08/00117/FOOD,Subway,Restaurant/Cafe/Canteen,1,Frobisher House,Blechynden Terrace,SO15 1BZ,5,fhrs_5_en-GB,2014-10-14,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,5,5,FHRS,False,-1.41350800000000,50.90852500000000,Southampton,,
907947,16/00103/FOOD,Subway,Takeaway/sandwich shop,7844,Unit 2,Merry Oak House,SO19 2BN,5,fhrs_5_en-GB,2016-06-29,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.36027300000000,50.90940600000000,104B Spring Road,Southampton,
907949,16/00105/FOOD,Subway,Takeaway/sandwich shop,7844,Unit 2,33 - 35 Victoria Road,SO19 9DY,5,fhrs_5_en-GB,2016-06-29,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.37958300000000,50.89694700000000,Southampton,,
907948,16/00104/FOOD,Subway,Takeaway/sandwich shop,7844,Unit 2 City Gateway,Thomas Lewis Way,SO16 2JA,5,fhrs_5_en-GB,2016-06-29,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.37855200000000,50.93920700000000,Southampton,,
219782,06/00094/FOOD,Subway,Restaurant/Cafe/Canteen,1,Unit 8B Portswood Centre,128 - 150 Portswood Road,SO17 2NH,5,fhrs_5_en-GB,2016-09-14,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,5,FHRS,False,-1.39358500000000,50.92469100000000,Southampton,Hampshire,
533923,12/00008/FOOD,Subway,Other catering premises,7841,Unit FCK3,Mezzanine Food Level,SO15 1QE,5,fhrs_5_en-GB,2016-01-19,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,5,5,FHRS,False,-1.40719900000000,50.90359300000000,West Quay Shopping Centre,Southampton,
219685,00080/0127/F/000,Subway Southampton,Restaurant/Cafe/Canteen,1,127F Above Bar Street,Southampton,SO14 7FN,5,fhrs_5_en-GB,2016-09-13,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,5,FHRS,False,-1.40480500000000,50.90733100000000,,,
811152,15/00021/FOOD,Sue's Cake Confections,Retailers - other,4613,72 Sholing Road,Southampton,SO19 2EG,5,fhrs_5_en-GB,2015-09-08,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.36774600000000,50.90481500000000,,,
220095,09/00162/FOOD,Sukee Food,Retailers - other,4613,192 Burgess Road,Bassett,SO16 3AY,5,fhrs_5_en-GB,2014-04-24,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,5,5,FHRS,False,-1.39130200000000,50.93833000000000,Southampton,,
219459,14930/0116/0/000,Sula's Greek Taverna,Restaurant/Cafe/Canteen,1,116 Portswood Road,Southampton,SO17 2FY,5,fhrs_5_en-GB,2018-02-15,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.39453800000000,50.92360800000000,,,
219577,09110/0052/0/000,Sun City,Takeaway/sandwich shop,7844,52 High Road,Swaythling,SO16 2JE,5,fhrs_5_en-GB,2017-11-22,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,0,FHRS,False,-1.38051900000000,50.93795000000000,Southampton,,
219618,05/00388/FOOD,Sunrise Nursery,Hospitals/Childcare/Caring Premises,5,Southampton City College,St Mary Street,SO14 1AR,5,fhrs_5_en-GB,2017-02-10,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.39514100000000,50.90345000000000,Southampton,,
220308,06/00181/FOOD,Sunrise Senior Living,Hospitals/Childcare/Caring Premises,5,111 Burgess Road,Bassett,SO16 7AG,5,fhrs_5_en-GB,2017-10-31,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.41212200000000,50.93506400000000,Southampton,,
219751,18830/0036/0/000,Sunshine Nursery,Hospitals/Childcare/Caring Premises,5,36 Thornbury Avenue,Southampton,SO15 5BR,5,fhrs_5_en-GB,2017-01-20,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.41684100000000,50.91611400000000,,,
960909,17/00063/FOOD,Supa Snacks Ltd T/A Artisarni,Manufacturers/packers,7839,Unit 8,The Crosshouse Centre,SO14 5GZ,5,fhrs_5_en-GB,2017-06-28,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,0,5,FHRS,False,-1.38880800000000,50.89944200000000,Crosshouse Road,Southampton,
219612,06/00003/FOOD,Super Chef,Takeaway/sandwich shop,7844,330 Shirley Road,Freemantle,SO15 3HJ,3,fhrs_3_en-GB,2017-10-17,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,10,10,FHRS,False,-1.42765000000000,50.91746200000000,Southampton,,
220170,17720/0090/0/000,Super Pizza,Takeaway/sandwich shop,7844,90 St Marys Road,Southampton,SO14 0AH,4,fhrs_4_en-GB,2017-01-31,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,10,5,FHRS,False,-1.39984800000000,50.91235900000000,,,
976248,17/00068/FOOD,Supermarine,Restaurant/Cafe/Canteen,1,Unit 4,Centenary Plaza,SO19 9UL,5,fhrs_5_en-GB,2017-08-24,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,0,5,FHRS,False,,,Southampton,,
219492,09130/0134/0/000,Supreme Asia Cuisine,Restaurant/Cafe/Canteen,1,134 High Street,Southampton,SO14 2BR,5,fhrs_5_en-GB,2017-03-30,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.40409000000000,50.89980900000000,,,
219723,11/00144/FOOD,Sure Start,Hospitals/Childcare/Caring Premises,5,The Fryatt Centre,Freemantle C of E School,SO15 3BQ,5,fhrs_5_en-GB,2012-02-02,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.42547200000000,50.91184000000000,Mansion Road,Southampton,
219405,06/00179/FOOD,Sure Start Central - Orchard Lane,Hospitals/Childcare/Caring Premises,5,Orchard Lane Church,Orchard Lane,SO14 3BN,5,fhrs_5_en-GB,2007-11-22,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.39956100000000,50.90149500000000,Southampton,,
838071,05/00515/FOOD,Sure Start Community Cafe,Hospitals/Childcare/Caring Premises,5,Sure Start Centre,60 Foxcott Close,SO19 9JQ,AwaitingInspection,fhrs_awaitinginspection_en-GB,,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,,,,FHRS,False,-1.36332500000000,50.88481900000000,Weston,Southampton,true
220102,11/00145/FOOD,Sure Start Creche,Hospitals/Childcare/Caring Premises,5,Freemantle Baptist Church,Testwood Road,SO15 8RL,5,fhrs_5_en-GB,2012-02-02,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.43481200000000,50.91337900000000,Southampton,Hampshire,
838185,11/00116/FOOD,Sure Start Creche,Hospitals/Childcare/Caring Premises,5,Maytree Nursery And Infants School,Derby Road,SO14 0DY,AwaitingInspection,fhrs_awaitinginspection_en-GB,,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,,,,FHRS,False,-1.39326700000000,50.91301700000000,Southampton,Hampshire,true
219754,07/00171/FOOD,SUSU Shop,Retailers - other,4613,Highfield Campus,University Of Southampton,,5,fhrs_5_en-GB,2014-01-24,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,0,FHRS,False,,,University Road,Southampton,
220225,13870/0013/0/000,Swati News And Food,Retailers - other,4613,13 Onslow Road,Southampton,SO14 0JD,4,fhrs_4_en-GB,2013-01-09,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,10,FHRS,False,-1.39947900000000,50.91333700000000,,,
219179,12200/2000/2/000,Swaythling Primary School,School/college/university,7845,Mayfield Road,Southampton,SO17 3SZ,5,fhrs_5_en-GB,2017-12-14,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.39123400000000,50.93700800000000,,,
220112,09110/2019/2/000,Swaythling Working Mens Club,Pub/bar/nightclub,7843,2 High Road,Swaythling,SO16 2JH,5,fhrs_5_en-GB,2010-01-26,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.38016000000000,50.93713800000000,Southampton,,
220248,09/00036/FOOD,T & C Catering,Mobile caterer,7846,5 Adey Close,Sholing,SO19 0TQ,5,fhrs_5_en-GB,2018-01-16,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.34966600000000,50.89491500000000,Southampton,,
482687,12330/0051/0/000,T And G News,Retailers - other,4613,51 Melchet Road,Southampton,SO18 5GW,4,fhrs_4_en-GB,2015-01-28,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,10,5,FHRS,False,-1.34407900000000,50.92216700000000,,,
219640,10/00115/FOOD,Taj Mahal,Takeaway/sandwich shop,7844,361 Winchester Road,Southampton,SO16 7DJ,5,fhrs_5_en-GB,2013-10-17,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.41784700000000,50.93467900000000,,,
220164,14870/0002/0/000,Tandoori Centre,Restaurant/Cafe/Canteen,1,2 The Bridgeway,Portsmouth Road,SO19 7PE,5,fhrs_5_en-GB,2014-06-18,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.37475400000000,50.89763300000000,Southampton,,
219380,05/00504/FOOD,Tangs,Restaurant/Cafe/Canteen,1,127B - 127C Above Bar Street,Southampton,SO14 7FH,5,fhrs_5_en-GB,2016-10-17,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.40485800000000,50.90653100000000,,,
479185,04/00083/ALLPRE,Tani Sklep,Retailers - other,4613,1-5 Cannon Street,Southampton,SO15 5PQ,5,fhrs_5_en-GB,2012-10-30,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.43189000000000,50.92210500000000,,,
220419,05/00404/FOOD,Tanners Brook Kidz Club,Hospitals/Childcare/Caring Premises,5,Elmes Drive,Millbrook,SO15 4PF,5,fhrs_5_en-GB,2009-06-15,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.45003100000000,50.91716500000000,Southampton,,
219256,06570/0000/2/000,Tanners Brook Primary School,School/college/university,7845,Elmes Drive,Millbrook,SO15 4PF,5,fhrs_5_en-GB,2015-02-12,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.45003100000000,50.91716500000000,Southampton,,
219485,08/00052/FOOD,Taplins Day Nursery,Hospitals/Childcare/Caring Premises,5,Southampton General Hospital,Tremona Road,SO16 6YD,5,fhrs_5_en-GB,2017-03-06,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.43511500000000,50.93302900000000,Southampton,Hampshire,
219781,01990/0021/0/000,Tariq Manzil's,Restaurant/Cafe/Canteen,1,21 Bevois Valley Road,Southampton,SO14 0JP,4,fhrs_4_en-GB,2016-01-11,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,10,5,FHRS,False,-1.39653300000000,50.91570500000000,,,
219358,17730/0050/2/000,Taste Of China,Takeaway/sandwich shop,7844,50 St. Mary Street,Southampton,SO14 1NR,5,fhrs_5_en-GB,2017-05-09,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.39667300000000,50.90379100000000,,,
219214,17620/0005/0/000,Tasty Curry,Takeaway/sandwich shop,7844,5 St. James Road,Southampton,SO15 5FB,5,fhrs_5_en-GB,2017-10-23,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.42166200000000,50.92080500000000,,,
219953,14860/0028/0/000,Tasty Plaice,Takeaway/sandwich shop,7844,28 Portsmouth Road,Southampton,SO19 9AB,5,fhrs_5_en-GB,2015-02-11,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.37846200000000,50.89789500000000,,,
907950,16/00107/FOOD,Tasty Thai,Restaurant/Cafe/Canteen,1,30 Dunster Close,Southampton,SO16 8DF,5,fhrs_5_en-GB,2016-06-17,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,5,FHRS,False,-1.42709500000000,50.94524600000000,,,
219869,17730/2000/2/000,Teaching Kitchen,School/college/university,7845,Teaching Kitchen Southampton City C,St. Mary Street,SO14 1AR,5,fhrs_5_en-GB,2012-10-18,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,5,0,FHRS,False,-1.39514100000000,50.90345000000000,Southampton,,
838474,15/00100/FOOD,Teacups and Tutus,Other catering premises,7841,100 Spring Road,Southampton,SO19 2BN,5,fhrs_5_en-GB,2016-04-19,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,5,FHRS,False,-1.36027300000000,50.90940600000000,,,
220036,15780/0000/2/000,Teddies Southampton,Hospitals/Childcare/Caring Premises,5,7-9 Roberts Road,Southampton,SO15 5DF,5,fhrs_5_en-GB,2017-11-08,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.41784900000000,50.91062500000000,,,
219609,05/00345/FOOD,Ted's Fish Bar,Takeaway/sandwich shop,7844,15 Bedford Place,Polygon,SO15 2DB,3,fhrs_3_en-GB,2017-03-09,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,10,10,10,FHRS,False,-1.40587100000000,50.91186800000000,Southampton,,
838163,10/00113/FOOD,Teeny Cupcakes,Other catering premises,7841,11 Sparsholt Road,Southampton,SO19 9NH,4,fhrs_4_en-GB,2011-07-01,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,10,5,5,FHRS,False,-1.36438600000000,50.88627300000000,,,
219970,00960/2000/2/000,Ten Pin,Restaurant/Cafe/Canteen,1,Auckland Road,Southampton,SO15 0SD,4,fhrs_4_en-GB,2016-08-31,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,10,5,5,FHRS,False,-1.45214700000000,50.91746300000000,,,
220295,21730/0038/2/000,Terrace Restaurant,Restaurant/Cafe/Canteen,1,Building 38,University Of Southampton,,5,fhrs_5_en-GB,2014-06-02,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,5,5,FHRS,False,,,University Road,Southampton,
219183,15250/0028/0/000,Terrace Sandwich Bar,Takeaway/sandwich shop,7844,28 Queens Terrace,Southampton,SO14 3BQ,5,fhrs_5_en-GB,2014-10-31,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.39889600000000,50.89786700000000,,,
220084,08/00077/FOOD,Tesco,Retailers - supermarkets/hypermarkets,7840,102 - 104 Spring Road,Southampton,SO19 2BN,5,fhrs_5_en-GB,2013-09-04,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.36027300000000,50.90940600000000,,,
220310,03340/0142/0/000,Tesco,Retailers - supermarkets/hypermarkets,7840,142 - 144 Butts Road,Southampton,SO19 1BJ,5,fhrs_5_en-GB,2012-10-15,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.34803000000000,50.89906000000000,,,
219856,09/00183/FOOD,Tesco,Retailers - supermarkets/hypermarkets,7840,173 - 178 High Street,Southampton,SO14 2BY,5,fhrs_5_en-GB,2012-04-20,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,5,FHRS,False,-1.40443600000000,50.90167300000000,,,
220165,03180/0278/0/000,Tesco,Retailers - supermarkets/hypermarkets,7840,278 Burgess Road,Southampton,SO16 3BE,5,fhrs_5_en-GB,2013-02-06,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,5,0,FHRS,False,-1.38548100000000,50.93831800000000,,,
371610,12/00014/FOOD,Tesco,Retailers - supermarkets/hypermarkets,7840,Lordswood Road,Southampton,SO16 6SA,5,fhrs_5_en-GB,2012-04-24,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,5,0,FHRS,False,-1.42099700000000,50.93662800000000,,,
220269,18400/2001/2/000,Tesco,Retailers - supermarkets/hypermarkets,7840,Tebourba Way,Southampton,SO16 4QE,5,fhrs_5_en-GB,2010-12-09,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.44522600000000,50.92402200000000,,,
220106,17730/0106/0/001,Tesco Express,Retailers - supermarkets/hypermarkets,7840,111 - 113 St Mary Street,Southampton,SO14 1PF,5,fhrs_5_en-GB,2012-02-27,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.39642600000000,50.90628900000000,,,
219858,04680/1218/0/000,Tesco Express,Retailers - supermarkets/hypermarkets,7840,12 - 18 Cobden Avenue,Southampton,SO18 1FX,5,fhrs_5_en-GB,2011-09-07,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.37532000000000,50.92333600000000,,,
219753,20550/1491/0/000,Tesco Express,Retailers - supermarkets/hypermarkets,7840,149 - 153 West End Road,Southampton,SO18 6PJ,5,fhrs_5_en-GB,2012-04-24,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,5,0,FHRS,False,-1.35373200000000,50.92162700000000,,,
220377,07/00102/FOOD,Tesco Express,Retailers - supermarkets/hypermarkets,7840,349 - 353 Shirley Road,Southampton,SO15 3JD,5,fhrs_5_en-GB,2012-02-07,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.42927600000000,50.91941200000000,,,
220221,11150/0715/0/000,Tesco Express,Retailers - supermarkets/hypermarkets,7840,7 - 15 Lodge Road,Southampton,SO14 6RP,4,fhrs_4_en-GB,2012-08-30,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,10,0,10,FHRS,False,-1.39677900000000,50.91971700000000,,,
219144,21190/0008/0/000,Tesco Express,Retailers - supermarkets/hypermarkets,7840,8 Wimpson Lane,Southampton,SO16 4QF,5,fhrs_5_en-GB,2013-09-18,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.45689500000000,50.92012800000000,,,
220304,05/00380/FOOD,Tesco Express,Retailers - supermarkets/hypermarkets,7840,Ocean Way,Southampton,SO14 3AG,5,fhrs_5_en-GB,2010-12-17,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.39292400000000,50.89671200000000,,,
219932,21380/2000/2/000,Tesco Express,Retailers - supermarkets/hypermarkets,7840,Witts Hill,Southampton,SO18 4QA,5,fhrs_5_en-GB,2013-09-05,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.36489500000000,50.92623000000000,,,
219689,03/00063/ALLPRE,Tesco Restaurant,Restaurant/Cafe/Canteen,1,Tebourba Way,Southampton,SO16 4QE,5,fhrs_5_en-GB,2015-06-03,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.44522600000000,50.92402200000000,,,
671659,12/00016/FOOD,Test Park Sports Facility,Other catering premises,7841,Southampton Solent University,Test Playing Fields,SO16 9QZ,5,fhrs_5_en-GB,2016-06-06,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.46900100000000,50.93029200000000,Lower Brownhill Road,Southampton,
489786,18590/0022/0/000,Testwood Stores Off Licence,Retailers - other,4613,22 Testwood Road,Southampton,SO15 8RP,5,fhrs_5_en-GB,2015-05-21,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.43384800000000,50.91311300000000,Hampshire,,
538567,01990/0050/0/000,Texas Grill,Restaurant/Cafe/Canteen,1,50 - 52 Bevois Valley Road,Southampton,SO14 0JR,5,fhrs_5_en-GB,2014-11-27,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.39589800000000,50.91642100000000,,,
219702,08470/0003/0/000,TGI Fridays UK Ltd,Restaurant/Cafe/Canteen,1,RTU2 Harbour Parade,Southampton,SO15 1BA,5,fhrs_5_en-GB,2016-10-20,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.41006400000000,50.90421900000000,Hampshire,,
219711,09/00130/FOOD,Thai 2 Go,Takeaway/sandwich shop,7844,203 Shirley Road,Freemantle,SO15 3FJ,5,fhrs_5_en-GB,2015-03-05,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.42323200000000,50.91466200000000,Southampton,,
772936,15/00028/FOOD,Thai Food Store,Retailers - other,4613,74 Bevois Valley Road,Southampton,SO14 0JZ,Exempt,fhrs_exempt_en-GB,2015-06-25,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,,,,FHRS,False,-1.39525100000000,50.91797300000000,,,
219118,09/00096/FOOD,Thai Thai Express,Takeaway/sandwich shop,7844,38 High Road,Swaythling,SO16 2JF,5,fhrs_5_en-GB,2017-11-22,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,5,5,FHRS,False,-1.37987200000000,50.93844100000000,Southampton,,
938892,16/00207/FOOD,Thaikhun,Restaurant/Cafe/Canteen,1,Unit 11 Level 2,Watermark West Quay South,SO15 1DE,5,fhrs_5_en-GB,2017-10-23,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,,,Harbour Parade,Southampton,
220163,03540/2006/2/000,The Admiral Sir Lucius Curtis,Pub/bar/nightclub,7843,Ferry House,Canute Road,SO14 3FJ,5,fhrs_5_en-GB,2017-12-18,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,5,0,FHRS,False,-1.39376200000000,50.89687900000000,Southampton,,
220256,01790/0006/2/000,The Alexandra,Pub/bar/nightclub,7843,6 Bellevue Road,Southampton,SO15 2AY,4,fhrs_4_en-GB,2017-02-16,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,10,5,FHRS,False,-1.40149700000000,50.91242100000000,,,
1007473,18530/0061/2/000,The Anchor,Restaurant/Cafe/Canteen,1,61 Test Lane,Southampton,SO16 9BH,3,fhrs_3_en-GB,2016-11-15,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,10,10,FHRS,False,-1.47449505329132,50.92255783081050,Hampshire,,
219596,14140/2122/0/000,the angel,Pub/bar/nightclub,7843,21 - 22 Palmerston Road,Southampton,SO14 1LL,5,fhrs_5_en-GB,2018-01-02,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.40088498592377,50.90579223632810,,,
219407,08/00138/FOOD,The Art House,Restaurant/Cafe/Canteen,1,178 Above Bar Street,Southampton,SO14 7DW,5,fhrs_5_en-GB,2015-08-27,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.40447000000000,50.90905600000000,,,
219816,18630/2001/2/000,The Avenue Cafe,Restaurant/Cafe/Canteen,1,Avenue St Andrews United Reformed C,The Avenue,SO17 1XQ,5,fhrs_5_en-GB,2012-11-13,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.40432300000000,50.92054700000000,Southampton,,
219310,18630/0067/0/000,The Avenue Chinese Takeaway,Takeaway/sandwich shop,7844,67 The Avenue,Southampton,SO17 1XS,3,fhrs_3_en-GB,2017-12-07,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,10,10,10,FHRS,False,-1.40447880000000,50.91902830000000,,,
220061,12/00007/FOOD,The Bakery,Retailers - other,4613,55 Bedford Place,Southampton,SO15 2DT,5,fhrs_5_en-GB,2017-12-15,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,0,5,FHRS,False,-1.40614300000000,50.91391100000000,,,
838422,15/00024/FOOD,The Baking Bear,Retailers - other,4613,8A Lyon Street,Southampton,SO14 0LE,Exempt,fhrs_exempt_en-GB,,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,,,,FHRS,False,-1.39996000000000,50.91350100000000,,,true
219221,09200/0250/0/000,The Bellemoor,Pub/bar/nightclub,7843,250 Hill Lane,Southampton,SO15 7NU,AwaitingInspection,fhrs_awaitinginspection_en-GB,2016-11-16,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,,,,FHRS,False,-1.41668800000000,50.92841500000000,,,
219734,06390/0119/2/000,The Big Breakfast Cafe,Restaurant/Cafe/Canteen,1,119 East Street,Southampton,SO14 3HD,3,fhrs_3_en-GB,2017-04-05,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,10,10,FHRS,False,-1.40294300000000,50.90164700000000,,,
